Transacao_ID,Conta_Origem_ID,Conta_Destino_ID,Tipo_Transacao_ID,Valor,Data_Hora
1656,85,73,3,2618.64,2025-04-15T19:45:00
1657,191,266,3,2363.19,2025-04-18T10:59:00
1658,70,85,4,54.06,2025-08-02T05:09:00
1659,241,35,1,1562.64,2025-04-07T06:44:00
1660,49,276,4,1658.52,2025-02-01T19:29:00
1661,81,35,3,3183.54,2025-04-26T11:40:00
1662,8,99,3,1424.52,2025-08-07T18:46:00
1663,157,189,4,4671.87,2025-10-15T17:41:00
1664,104,40,2,519.37,2025-04-21T08:11:00
1665,135,289,1,637.89,2025-09-25T18:41:00
1666,197,170,3,4833.46,2025-08-31T06:10:00
1667,2,119,2,461.23,2025-03-17T04:10:00
1668,244,1,3,393.55,2025-01-27T04:32:00
1669,226,218,4,1638.81,2025-09-14T03:15:00
1670,287,202,4,3870.73,2025-08-31T11:19:00
1671,268,163,1,4417.01,2025-04-20T05:40:00
1672,143,74,4,2804.63,2025-09-08T22:50:00
1673,129,62,4,3262.2,2025-04-02T00:55:00
1674,188,239,3,3643.82,2025-04-20T19:35:00
1675,98,196,3,899.13,2025-01-06T06:28:00
1676,185,270,2,33.04,2025-06-08T10:06:00
1677,189,130,1,3035.84,2025-01-18T20:17:00
1678,246,204,1,4978.71,2025-05-10T08:40:00
1679,30,293,1,4316.61,2025-08-30T19:40:00
1680,233,252,2,2369.87,2025-10-07T03:02:00
1681,190,15,2,3529.67,2025-04-01T04:05:00
1682,215,62,1,2219.67,2025-02-01T10:06:00
1683,279,143,2,3277.25,2025-01-09T10:53:00
1684,163,87,3,2584.12,2025-07-26T13:53:00
1685,32,34,2,4126.11,2025-09-14T04:46:00
1686,137,43,2,2219.78,2025-05-22T19:12:00
1687,259,210,2,3178.32,2025-01-02T09:17:00
1688,288,180,1,1710.56,2025-10-18T22:05:00
1689,290,238,1,585.73,2025-02-16T05:46:00
1690,45,96,3,2957.79,2025-01-11T05:50:00
1691,6,112,3,2304.44,2025-05-07T09:53:00
1692,98,68,3,271.41,2025-05-27T05:17:00
1693,72,290,3,2072.84,2025-04-07T08:56:00
1694,103,91,3,1300.47,2025-08-14T08:05:00
1695,251,182,3,1747.55,2025-09-25T14:53:00
1696,88,19,4,782.74,2025-10-19T06:44:00
1697,223,178,3,1041.2,2025-09-15T17:53:00
1698,138,47,2,1294.78,2025-08-28T08:02:00
1699,60,265,2,2378.67,2025-08-28T18:20:00
1700,191,289,4,3293.23,2025-01-18T10:44:00
1701,54,184,1,797.96,2025-09-01T10:21:00
1702,52,96,3,1534.85,2025-08-28T17:11:00
1703,12,225,4,2969.91,2025-08-11T23:25:00
1704,243,125,3,3618.25,2025-06-22T15:43:00
1705,206,154,1,4853.97,2025-04-30T16:06:00
1706,216,219,3,4770.14,2025-07-25T18:01:00
1707,84,263,2,4612.16,2025-09-26T06:36:00
1708,72,67,3,3943.9,2025-01-28T02:19:00
1709,73,178,4,1982.99,2025-08-24T00:42:00
1710,76,103,2,1509.91,2025-02-11T05:15:00
1711,105,224,1,3622.05,2025-03-20T21:35:00
1712,192,3,4,800.85,2025-02-21T15:35:00
1713,202,109,4,3343.84,2025-08-26T22:15:00
1714,50,199,2,1595.19,2025-03-10T12:49:00
1715,168,145,4,2986.71,2025-10-01T02:22:00
1716,251,14,2,4428.51,2025-04-02T07:23:00
1717,186,175,1,3054.78,2025-07-23T02:41:00
1718,118,71,4,943.91,2025-04-19T09:27:00
1719,48,174,4,3271.95,2025-08-06T04:18:00
1720,160,199,4,178.96,2025-08-04T05:10:00
1721,204,265,1,2327.29,2025-02-12T11:43:00
1722,52,208,1,808.61,2025-03-07T18:32:00
1723,197,233,1,2433.27,2025-07-25T13:49:00
1724,28,156,4,1296.95,2025-03-01T19:51:00
1725,231,258,3,3906.11,2025-06-21T17:23:00
1726,58,92,4,2660.9,2025-07-16T21:05:00
1727,77,4,3,4741.27,2025-05-13T06:32:00
1728,233,223,1,2326.49,2025-01-21T03:55:00
1729,251,236,3,255.12,2025-07-09T08:27:00
1730,173,152,1,2716.03,2025-04-02T09:22:00
1731,214,9,4,1626.54,2025-01-19T19:07:00
1732,183,19,4,1246.89,2025-02-13T17:06:00
1733,65,75,4,2158.35,2025-05-21T11:29:00
1734,125,269,4,208.0,2025-06-17T11:02:00
1735,76,52,4,2565.6,2025-02-10T10:59:00
1736,155,217,4,116.81,2025-05-12T23:41:00
1737,41,222,1,3969.26,2025-10-20T08:19:00
1738,264,277,2,3472.81,2025-01-26T11:36:00
1739,243,111,4,1377.56,2025-04-06T08:32:00
1740,24,205,2,3392.65,2025-05-20T00:26:00
1741,107,10,4,3287.78,2025-05-21T08:29:00
1742,163,50,2,1128.0,2025-06-16T07:04:00
1743,148,236,4,3175.69,2025-06-18T17:24:00
1744,244,286,1,1718.04,2025-06-13T11:52:00
1745,228,78,4,4272.51,2025-09-13T06:34:00
1746,88,200,3,2017.68,2025-10-20T02:40:00
1747,250,288,3,420.04,2025-09-29T11:19:00
1748,150,162,4,3374.13,2025-01-16T04:39:00
1749,300,86,3,2826.64,2025-08-01T00:48:00
1750,146,285,4,4948.45,2025-07-12T17:08:00
1751,194,64,1,1981.77,2025-04-19T03:36:00
1752,149,92,2,3835.54,2025-07-25T17:26:00
1753,181,112,4,4502.79,2025-05-23T10:49:00
1754,186,55,3,2514.01,2025-09-30T12:14:00
1755,207,254,4,1434.99,2025-08-19T05:59:00
1756,91,205,3,21.67,2025-06-21T14:41:00
1757,89,51,4,2902.89,2025-08-03T13:26:00
1758,97,15,2,697.17,2025-09-15T02:38:00
1759,293,210,1,1628.48,2025-05-08T05:36:00
1760,242,47,3,118.48,2025-07-19T17:32:00
1761,99,83,4,1848.48,2025-05-03T05:30:00
1762,103,166,2,1468.44,2025-01-16T06:36:00
1763,237,236,2,3419.94,2025-08-16T07:50:00
1764,91,237,1,4019.42,2025-06-19T05:15:00
1765,237,36,1,3744.3,2025-07-28T16:30:00
1766,198,37,4,4788.09,2025-10-03T03:45:00
1767,274,13,4,2406.63,2025-01-31T09:51:00
1768,204,21,3,2000.15,2025-09-19T20:41:00
1769,226,220,1,522.6,2025-05-15T18:48:00
1770,58,87,3,2067.4,2025-06-23T04:58:00
1771,125,248,2,1326.22,2025-06-18T20:44:00
1772,38,235,4,3763.75,2025-05-14T10:18:00
1773,228,170,4,3499.31,2025-10-18T08:38:00
1774,19,72,2,2611.29,2025-01-14T07:56:00
1775,190,289,3,3570.45,2025-06-07T22:10:00
1776,291,157,4,3566.83,2025-05-31T04:47:00
1777,66,76,3,4296.44,2025-05-12T20:14:00
1778,15,109,3,746.08,2025-01-07T08:23:00
1779,261,265,4,2387.49,2025-03-29T11:41:00
1780,80,257,3,2619.07,2025-07-13T15:41:00
1781,87,269,4,881.06,2025-07-14T00:42:00
1782,34,176,2,1549.99,2025-04-25T04:17:00
1783,62,101,3,2496.46,2025-10-19T20:58:00
1784,7,269,2,3708.18,2025-07-06T21:02:00
1785,205,51,3,2539.55,2025-05-19T17:34:00
1786,276,41,1,2235.93,2025-09-25T07:15:00
1787,132,94,2,1145.56,2025-08-22T05:02:00
1788,137,283,3,461.34,2025-04-08T23:53:00
1789,33,68,3,309.02,2025-04-27T07:37:00
1790,298,245,4,495.86,2025-01-27T10:50:00
1791,38,101,4,586.45,2025-02-12T15:12:00
1792,52,278,2,2993.48,2025-06-03T18:00:00
1793,298,221,1,3601.31,2025-08-15T20:12:00
1794,234,1,3,3774.03,2025-05-19T15:40:00
1795,91,169,4,2573.43,2025-06-03T08:55:00
1796,273,128,3,1380.07,2025-10-15T16:19:00
1797,226,58,2,2440.46,2025-06-13T16:30:00
1798,254,84,2,332.47,2025-08-10T21:19:00
1799,49,227,3,3191.23,2025-10-03T05:12:00
1800,56,119,2,1539.47,2025-06-06T10:49:00
1801,272,242,1,3425.31,2025-04-18T18:43:00
1802,80,166,2,963.56,2025-07-22T05:54:00
1803,81,167,4,3269.19,2025-08-02T23:17:00
1804,118,135,4,4671.98,2025-06-05T11:09:00
1805,157,171,3,4147.01,2025-06-11T14:19:00
1806,218,289,4,3814.66,2025-01-03T12:03:00
1807,210,182,2,4875.05,2025-05-21T00:52:00
1808,104,107,3,1477.51,2025-07-11T00:20:00
1809,219,196,3,2792.55,2025-04-13T06:39:00
1810,258,226,3,538.64,2025-05-05T05:20:00
1811,246,241,1,3907.23,2025-07-19T22:58:00
1812,250,128,3,4934.71,2025-10-28T12:03:00
1813,52,29,3,1383.85,2025-07-09T14:59:00
1814,146,57,4,675.75,2025-02-07T10:49:00
1815,212,78,2,2951.09,2025-10-21T06:35:00
1816,46,225,2,1642.57,2025-10-07T21:16:00
1817,286,272,3,3449.4,2025-03-13T02:55:00
1818,161,185,4,3737.63,2025-04-20T05:20:00
1819,240,117,4,1814.21,2025-04-12T21:45:00
1820,133,131,1,705.65,2025-07-30T13:25:00
1821,250,25,1,4565.35,2025-09-20T11:01:00
1822,290,224,1,4799.14,2025-06-17T17:31:00
1823,145,295,3,3173.7,2025-02-08T18:05:00
1824,286,58,2,3993.96,2025-02-14T18:59:00
1825,240,98,1,3836.74,2025-08-09T08:29:00
1826,232,78,3,369.76,2025-10-22T10:29:00
1827,271,222,1,2010.32,2025-05-31T00:39:00
1828,200,10,1,1130.02,2025-08-07T04:16:00
1829,115,300,3,2664.16,2025-04-13T18:59:00
1830,182,296,2,948.29,2025-03-17T06:19:00
1831,93,52,1,2669.44,2025-01-21T04:34:00
1832,179,36,3,4353.43,2025-04-28T21:13:00
1833,104,156,2,2124.3,2025-05-19T07:59:00
1834,112,182,1,690.87,2025-08-14T03:53:00
1835,193,14,4,4338.33,2025-04-17T12:03:00
1836,229,225,4,997.2,2025-07-14T18:52:00
1837,64,48,2,2535.98,2025-10-24T23:33:00
1838,63,84,2,606.19,2025-09-08T23:38:00
1839,184,163,4,958.95,2025-02-16T16:23:00
1840,245,131,1,4724.76,2025-01-09T00:24:00
1841,216,205,1,1776.63,2025-06-08T02:27:00
1842,154,118,1,3253.91,2025-07-19T15:01:00
1843,141,166,1,707.98,2025-05-08T05:36:00
1844,5,66,2,705.4,2025-08-29T01:03:00
1845,108,151,3,3089.69,2025-03-22T13:11:00
1846,90,266,2,3711.12,2025-04-03T11:56:00
1847,57,84,1,2490.29,2025-06-06T12:40:00
1848,192,136,3,147.25,2025-01-14T10:01:00
1849,241,18,2,4568.32,2025-01-24T17:24:00
1850,269,87,2,505.08,2025-06-28T07:05:00
1851,215,34,1,4843.81,2025-08-26T13:54:00
1852,275,226,2,4285.29,2025-01-01T09:30:00
1853,241,132,2,1617.77,2025-10-04T11:39:00
1854,50,245,4,3744.85,2025-10-20T06:08:00
1855,113,264,2,4028.21,2025-03-15T07:42:00
1856,43,49,4,1415.09,2025-02-23T07:14:00
1857,129,95,3,1646.49,2025-08-25T21:37:00
1858,267,265,3,3800.67,2025-03-09T10:27:00
1859,192,75,1,3740.94,2025-07-17T20:03:00
1860,102,94,1,719.06,2025-01-18T07:10:00
1861,204,166,1,2862.57,2025-09-05T11:12:00
1862,296,208,4,4963.53,2025-08-21T19:16:00
1863,280,226,1,3726.08,2025-09-21T10:21:00
1864,96,131,3,4035.91,2025-09-07T17:29:00
1865,50,176,3,320.27,2025-07-07T13:41:00
1866,14,279,2,477.44,2025-08-23T03:07:00
1867,282,152,2,4367.17,2025-06-07T14:27:00
1868,284,43,2,1990.8,2025-09-19T06:09:00
1869,114,9,2,3668.39,2025-07-01T16:38:00
1870,78,289,1,4002.3,2025-07-05T17:14:00
1871,272,86,3,797.96,2025-03-26T20:40:00
1872,116,78,4,4292.18,2025-05-23T01:25:00
1873,152,200,4,4469.25,2025-08-28T10:08:00
1874,154,1,1,1260.39,2025-10-12T21:19:00
1875,107,35,1,3777.07,2025-03-13T04:30:00
1876,83,125,4,3932.63,2025-08-03T12:37:00
1877,100,128,3,357.31,2025-05-22T04:57:00
1878,206,64,2,1033.13,2025-03-14T21:17:00
1879,168,6,1,2605.5,2025-09-26T03:49:00
1880,242,119,4,1497.62,2025-03-05T17:47:00
1881,233,79,1,4401.73,2025-06-24T08:02:00
1882,196,131,1,3136.36,2025-08-07T18:10:00
1883,250,150,2,2616.58,2025-02-15T23:38:00
1884,186,124,4,4184.36,2025-08-10T13:03:00
1885,54,144,3,4524.13,2025-09-18T10:26:00
1886,129,183,1,69.57,2025-09-06T07:37:00
1887,254,114,4,3329.81,2025-02-23T22:31:00
1888,288,290,4,3035.11,2025-07-15T01:38:00
1889,56,51,1,591.78,2025-05-03T11:37:00
1890,216,202,1,1739.79,2025-08-14T14:36:00
1891,268,20,4,4066.74,2025-08-10T21:58:00
1892,14,111,2,125.6,2025-06-18T03:18:00
1893,212,15,4,4247.9,2025-05-10T11:52:00
1894,177,181,2,1386.78,2025-01-25T10:29:00
1895,135,83,2,2794.6,2025-10-08T20:20:00
1896,206,179,2,4224.38,2025-02-15T10:22:00
1897,276,117,3,4144.27,2025-02-21T23:05:00
1898,208,161,4,3199.18,2025-07-15T06:16:00
1899,249,180,3,4030.46,2025-07-05T05:10:00
1900,166,9,1,953.0,2025-06-08T16:44:00
1901,287,152,2,1992.87,2025-02-08T06:05:00
1902,47,208,3,733.1,2025-06-24T17:22:00
1903,204,69,4,522.61,2025-05-31T19:36:00
1904,43,166,2,2215.47,2025-01-21T07:35:00
1905,80,141,1,2474.99,2025-04-23T07:56:00
1906,116,226,2,731.16,2025-06-01T07:01:00
1907,248,225,4,2783.83,2025-10-18T06:26:00
1908,96,266,4,3138.14,2025-07-18T23:16:00
1909,187,135,4,1854.29,2025-05-01T10:34:00
1910,183,40,2,1611.7,2025-05-07T17:37:00
1911,66,50,4,2679.12,2025-02-23T19:14:00
1912,179,284,2,2329.11,2025-10-22T01:29:00
1913,225,255,4,327.97,2025-03-29T00:35:00
1914,230,287,1,4479.73,2025-09-02T22:09:00
1915,33,182,1,4773.9,2025-05-22T18:16:00
1916,15,252,4,3522.57,2025-03-10T12:13:00
1917,232,159,3,1656.01,2025-10-19T16:26:00
1918,74,277,3,4314.36,2025-01-28T22:48:00
1919,184,62,1,3071.18,2025-09-29T13:46:00
1920,83,100,2,4899.01,2025-04-02T05:01:00
1921,254,62,3,450.08,2025-07-26T18:44:00
1922,199,209,4,3483.59,2025-03-12T10:11:00
1923,50,160,3,891.17,2025-08-09T08:31:00
1924,47,95,3,2010.13,2025-04-27T11:41:00
1925,42,174,4,3760.32,2025-09-26T08:01:00
1926,32,286,1,3415.14,2025-02-18T05:00:00
1927,271,7,1,1637.66,2025-06-06T00:51:00
1928,291,289,3,4297.5,2025-03-30T06:40:00
1929,256,94,2,4878.99,2025-02-19T21:58:00
1930,80,192,2,4457.73,2025-04-01T16:09:00
1931,228,16,1,4676.79,2025-03-03T09:59:00
1932,150,56,3,3416.75,2025-09-23T05:57:00
1933,52,255,2,3019.5,2025-06-22T14:59:00
1934,281,200,4,4720.34,2025-10-11T02:21:00
1935,127,188,2,1201.06,2025-09-09T06:50:00
1936,207,22,3,297.83,2025-09-03T21:45:00
1937,51,267,1,3319.25,2025-06-14T16:36:00
1938,295,273,4,3785.83,2025-04-13T09:20:00
1939,70,230,2,1468.33,2025-08-07T12:27:00
1940,194,43,4,124.05,2025-02-23T10:35:00
1941,248,200,3,2490.58,2025-05-28T21:44:00
1942,29,271,1,944.45,2025-02-15T09:57:00
1943,293,278,2,3206.46,2025-01-25T17:01:00
1944,25,156,4,945.25,2025-10-03T01:52:00
1945,223,261,2,2546.18,2025-01-23T06:06:00
1946,235,96,2,3563.49,2025-02-07T22:13:00
1947,254,106,1,230.94,2025-07-15T06:57:00
1948,60,149,1,4522.46,2025-06-19T05:24:00
1949,117,191,4,228.56,2025-03-14T19:15:00
1950,133,217,3,1028.36,2025-05-20T13:44:00
1951,6,213,4,1888.77,2025-04-08T15:16:00
1952,6,203,1,3481.53,2025-08-18T04:42:00
1953,115,37,1,580.82,2025-09-08T02:11:00
1954,275,168,2,4717.8,2025-05-12T21:45:00
1955,204,146,3,1427.1,2025-10-19T08:06:00
1956,62,203,2,4751.29,2025-10-12T15:12:00
1957,66,266,1,2347.44,2025-02-25T03:14:00
1958,20,199,2,422.62,2025-02-04T07:27:00
1959,190,225,2,2212.91,2025-01-22T21:59:00
1960,258,97,2,3625.93,2025-01-23T18:00:00
1961,79,175,3,4609.59,2025-06-29T14:12:00
1962,29,201,4,769.72,2025-05-30T16:04:00
1963,116,95,2,1682.76,2025-08-13T00:55:00
1964,226,36,2,3010.29,2025-05-28T17:10:00
1965,74,281,3,288.28,2025-02-03T13:33:00
1966,274,9,2,3621.78,2025-06-14T11:02:00
1967,74,54,2,34.48,2025-01-02T18:03:00
1968,199,291,1,4285.73,2025-01-19T18:34:00
1969,38,11,4,4686.37,2025-07-17T09:43:00
1970,199,231,2,3415.99,2025-05-09T11:40:00
1971,233,246,2,2273.84,2025-07-04T07:09:00
1972,147,90,4,4995.71,2025-03-24T11:47:00
1973,11,222,3,724.2,2025-08-24T13:45:00
1974,278,117,4,629.5,2025-06-30T06:25:00
1975,216,214,4,3668.58,2025-08-16T12:29:00
1976,187,173,3,3328.54,2025-03-10T23:33:00
1977,106,126,2,3564.39,2025-10-19T06:55:00
1978,187,238,4,1877.21,2025-06-07T06:25:00
1979,73,241,1,2716.43,2025-08-20T09:57:00
1980,212,27,2,1089.8,2025-10-10T05:42:00
1981,197,265,4,905.67,2025-08-15T00:44:00
1982,106,198,2,1370.23,2025-10-16T04:41:00
1983,206,295,2,757.66,2025-06-12T14:15:00
1984,67,250,3,3053.74,2025-09-29T23:40:00
1985,19,50,1,433.32,2025-01-05T01:21:00
1986,47,161,3,1019.02,2025-03-19T06:19:00
1987,34,186,3,2919.33,2025-08-17T15:21:00
1988,90,149,3,511.99,2025-10-15T05:57:00
1989,78,84,4,596.61,2025-07-29T05:35:00
1990,283,241,3,3451.37,2025-05-08T03:42:00
1991,76,228,1,3779.59,2025-03-11T12:30:00
1992,195,245,2,3836.85,2025-10-28T22:52:00
1993,186,226,2,2239.43,2025-01-11T15:42:00
1994,291,177,3,4939.14,2025-07-09T02:11:00
1995,70,154,4,4584.24,2025-02-26T21:12:00
1996,165,150,1,1776.79,2025-09-11T00:39:00
1997,214,87,3,4257.01,2025-04-09T16:17:00
1998,267,13,4,1596.24,2025-03-27T01:41:00
1999,123,157,3,2247.41,2025-08-10T10:02:00
2000,140,235,1,1667.93,2025-01-17T04:55:00
2001,6,294,1,1517.04,2025-04-13T15:24:00
2002,199,19,3,3485.8,2025-06-21T11:51:00
2003,263,218,4,3537.87,2025-03-09T11:46:00
2004,134,283,2,2446.71,2025-05-17T02:58:00
2005,231,44,3,4308.09,2025-02-28T00:51:00
2006,66,55,2,376.7,2025-07-11T02:09:00
2007,293,122,1,4319.13,2025-01-05T23:00:00
2008,175,37,2,2915.86,2025-08-24T20:55:00
2009,170,55,1,285.55,2025-03-13T06:58:00
2010,42,96,1,3592.68,2025-02-16T00:27:00
2011,120,108,1,3586.31,2025-07-18T10:40:00
2012,272,99,4,4088.67,2025-09-11T19:45:00
2013,96,241,3,3659.17,2025-02-01T14:11:00
2014,260,4,1,883.38,2025-04-12T08:09:00
2015,278,295,2,3501.34,2025-02-08T06:11:00
2016,165,117,2,1976.37,2025-06-01T19:26:00
2017,260,147,2,2135.48,2025-06-26T23:15:00
2018,272,4,3,1410.84,2025-03-24T02:03:00
2019,33,253,3,4513.95,2025-01-31T19:48:00
2020,221,41,4,64.93,2025-02-15T10:37:00
2021,186,34,3,3637.11,2025-06-13T14:22:00
2022,246,190,4,1504.73,2025-09-08T10:34:00
2023,98,117,2,218.28,2025-06-30T13:29:00
2024,237,167,4,2320.8,2025-08-26T14:09:00
2025,73,198,4,4748.42,2025-03-13T10:24:00
2026,77,205,3,74.68,2025-03-30T04:37:00
2027,95,112,1,86.86,2025-08-30T04:17:00
2028,173,102,1,2489.13,2025-03-23T09:53:00
2029,282,143,2,953.78,2025-09-13T13:27:00
2030,82,250,1,1770.08,2025-02-24T02:20:00
2031,245,149,2,1179.59,2025-09-11T06:26:00
2032,252,7,3,3159.39,2025-06-23T20:19:00
2033,220,63,2,2650.54,2025-06-24T23:23:00
2034,66,190,4,320.31,2025-08-17T11:26:00
2035,127,108,3,3442.97,2025-06-10T20:58:00
2036,244,144,3,2888.21,2025-06-19T22:12:00
2037,66,165,2,3541.98,2025-05-02T07:31:00
2038,289,241,1,1570.73,2025-02-18T12:48:00
2039,76,165,1,2648.53,2025-08-25T19:57:00
2040,137,35,4,1950.93,2025-04-09T08:45:00
2041,74,187,1,2371.37,2025-04-25T20:00:00
2042,168,183,4,2811.58,2025-05-20T10:31:00
2043,161,275,2,4121.56,2025-04-07T19:38:00
2044,62,152,1,3678.8,2025-04-10T16:51:00
2045,259,145,2,3954.59,2025-08-05T22:52:00
2046,6,153,3,1025.18,2025-06-01T00:01:00
2047,216,41,3,2327.37,2025-03-17T14:40:00
2048,196,285,2,2971.26,2025-06-10T03:59:00
2049,141,234,3,992.91,2025-08-21T09:10:00
2050,66,166,1,623.96,2025-06-17T17:30:00
2051,189,73,3,4159.86,2025-07-12T17:01:00
2052,223,166,4,894.1,2025-01-18T20:18:00
2053,166,290,1,4416.88,2025-01-29T23:45:00
2054,68,255,1,4635.11,2025-03-13T04:06:00
2055,268,84,2,463.84,2025-07-04T11:21:00
2056,42,212,3,3755.5,2025-09-10T12:34:00
2057,32,269,4,3210.88,2025-07-22T22:09:00
2058,281,46,2,2245.25,2025-03-01T08:14:00
2059,123,29,1,267.15,2025-04-26T15:02:00
2060,22,113,2,4750.08,2025-03-12T16:20:00
2061,166,199,4,101.18,2025-05-29T15:01:00
2062,213,282,1,205.45,2025-01-19T06:14:00
2063,299,252,1,1750.16,2025-02-11T18:56:00
2064,189,261,2,1988.92,2025-03-19T17:00:00
2065,145,137,3,2556.84,2025-03-23T06:48:00
2066,132,172,2,1638.66,2025-05-14T12:07:00
2067,147,232,1,2230.49,2025-09-20T12:13:00
2068,95,58,1,1940.32,2025-02-24T23:59:00
2069,106,103,3,4165.48,2025-04-20T18:52:00
2070,156,185,4,276.57,2025-04-28T18:56:00
2071,130,112,1,1552.96,2025-04-21T05:55:00
2072,171,106,4,4734.24,2025-07-18T23:20:00
2073,235,201,2,4604.49,2025-09-03T17:38:00
2074,147,128,1,3083.77,2025-01-01T00:39:00
2075,26,6,3,4651.15,2025-06-05T14:24:00
2076,291,82,1,272.42,2025-04-21T20:12:00
2077,217,191,1,1403.49,2025-01-12T09:49:00
2078,18,62,3,713.48,2025-08-22T06:07:00
2079,16,244,2,76.65,2025-02-14T23:15:00
2080,234,297,3,1353.98,2025-10-16T15:04:00
2081,79,111,1,1990.71,2025-07-13T00:02:00
2082,255,222,4,2065.06,2025-01-07T18:57:00
2083,23,33,3,3550.96,2025-09-03T06:51:00
2084,137,13,3,4816.13,2025-04-07T07:44:00
2085,230,1,1,4368.24,2025-08-11T17:44:00
2086,251,119,1,1436.15,2025-02-15T19:23:00
2087,234,242,2,1869.47,2025-07-10T23:35:00
2088,277,75,3,3677.3,2025-06-27T13:11:00
2089,298,206,3,2340.08,2025-06-27T09:09:00
2090,254,278,4,1804.84,2025-08-10T02:38:00
2091,130,71,3,4623.97,2025-08-27T14:48:00
2092,277,85,1,1720.55,2025-03-16T19:21:00
2093,277,82,2,4886.27,2025-04-16T22:25:00
2094,42,215,1,4952.57,2025-10-06T01:33:00
2095,54,295,1,1277.31,2025-10-09T21:10:00
2096,117,172,4,589.02,2025-07-11T17:59:00
2097,203,268,4,1099.26,2025-06-29T23:26:00
2098,55,116,4,782.73,2025-04-07T22:00:00
2099,259,56,4,726.06,2025-02-06T22:19:00
2100,124,208,3,4127.03,2025-10-05T20:06:00
2101,98,13,1,160.33,2025-03-03T06:11:00
2102,37,35,3,2265.73,2025-03-02T13:22:00
2103,207,6,3,1719.13,2025-07-11T06:19:00
2104,220,245,1,3397.19,2025-01-17T15:20:00
2105,180,16,3,3504.65,2025-07-16T17:49:00
2106,51,217,3,4745.87,2025-09-09T00:24:00
2107,20,250,1,2376.98,2025-10-06T02:05:00
2108,126,49,4,1902.36,2025-06-22T07:38:00
2109,241,18,3,1552.52,2025-08-20T06:39:00
2110,211,49,1,3420.7,2025-01-15T16:28:00
2111,36,258,2,2318.58,2025-10-17T12:51:00
2112,275,25,3,2930.38,2025-09-22T15:11:00
2113,232,151,2,203.88,2025-06-19T13:07:00
2114,80,40,2,2413.32,2025-05-08T00:24:00
2115,91,193,1,1514.87,2025-04-25T10:55:00
2116,299,253,2,3570.57,2025-03-01T03:10:00
2117,72,68,1,2193.3,2025-07-07T22:27:00
2118,11,269,3,3175.99,2025-02-24T13:30:00
2119,18,143,4,2788.62,2025-08-05T02:04:00
2120,45,135,3,2375.75,2025-09-17T07:58:00
2121,71,62,1,814.17,2025-10-20T05:42:00
2122,101,229,3,2789.06,2025-09-02T02:50:00
2123,95,299,4,583.67,2025-01-21T07:12:00
2124,76,154,2,3734.48,2025-07-20T00:23:00
2125,31,262,1,568.2,2025-05-17T18:33:00
2126,5,156,2,1601.05,2025-05-05T15:51:00
2127,110,97,4,2393.99,2025-04-20T03:11:00
2128,199,284,1,734.83,2025-03-07T16:09:00
2129,35,245,1,2832.96,2025-05-07T20:48:00
2130,212,186,2,4140.74,2025-07-28T01:48:00
2131,222,22,3,3904.26,2025-01-15T06:42:00
2132,192,201,4,3034.15,2025-04-26T23:58:00
2133,66,246,4,3231.97,2025-03-22T07:38:00
2134,267,148,4,3866.63,2025-08-10T19:01:00
2135,214,34,1,3523.85,2025-03-16T20:02:00
2136,190,143,4,1407.76,2025-06-24T09:53:00
2137,275,168,3,4277.62,2025-08-29T16:31:00
2138,198,287,2,2349.29,2025-02-16T22:31:00
2139,176,273,1,1261.71,2025-05-18T08:55:00
2140,148,263,2,1568.69,2025-06-15T07:36:00
2141,98,179,3,963.27,2025-06-21T16:43:00
2142,211,143,3,2990.81,2025-04-07T19:56:00
2143,72,152,2,3437.08,2025-07-05T22:34:00
2144,284,165,2,3991.16,2025-10-25T16:11:00
2145,61,150,2,1032.64,2025-06-22T05:56:00
2146,255,192,2,1961.19,2025-05-19T18:29:00
2147,276,175,2,1277.35,2025-02-06T08:07:00
2148,193,282,4,21.32,2025-04-07T08:59:00
2149,254,233,3,2558.04,2025-08-04T06:17:00
2150,27,219,4,2978.38,2025-09-01T13:24:00
2151,161,62,2,909.62,2025-07-05T01:02:00
2152,36,143,1,2744.71,2025-05-18T04:50:00
2153,50,217,2,204.49,2025-10-18T01:00:00
2154,58,173,3,1424.52,2025-05-04T07:14:00
2155,293,137,3,4204.64,2025-03-19T00:35:00
2156,300,163,2,863.35,2025-07-16T06:34:00
2157,9,83,1,2858.35,2025-05-19T15:07:00
2158,49,127,4,1108.76,2025-08-24T19:10:00
2159,89,113,3,541.4,2025-05-03T21:19:00
2160,223,297,4,2233.6,2025-04-29T03:54:00
2161,42,210,4,2215.43,2025-07-16T19:48:00
2162,195,12,3,1029.62,2025-09-09T13:50:00
2163,269,176,3,108.48,2025-09-17T19:24:00
2164,227,106,3,726.86,2025-02-09T19:53:00
2165,194,87,4,1039.62,2025-06-10T11:25:00
2166,141,128,3,4492.77,2025-07-14T19:56:00
2167,241,13,2,3229.16,2025-02-03T14:45:00
2168,12,200,3,1800.81,2025-01-11T15:27:00
2169,229,218,1,2189.62,2025-06-28T07:17:00
2170,188,134,4,794.7,2025-04-23T18:41:00
2171,265,272,2,4230.28,2025-07-15T11:03:00
2172,118,47,2,466.42,2025-10-11T01:16:00
2173,41,269,3,2268.24,2025-05-31T04:54:00
2174,224,143,2,1149.3,2025-06-09T05:33:00
2175,35,119,1,3106.62,2025-10-21T20:50:00
